osm_id,osm_type,osm_class,osm_class_type,display_name
1273359,R,boundary,administrative,"Saalfeld/Saale, Kamsdorf, Landkreis Saalfeld-Rudolstadt, Thüringen, 07318, Deutschland"
1274193,R,boundary,administrative,"Rathenow, Havelland, Brandenburg, Deutschland"
12770700,R,boundary,administrative,"Middle East, Baltimore, Maryland, United States"
127716,R,boundary,administrative,"Bloomington, Monroe County, Indiana, United States"
1278736,R,boundary,administrative,Gibraltar
12803764,R,boundary,administrative,"Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana"
1282111,R,boundary,administrative,"Médéa, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
128428,R,boundary,administrative,"Fairfield, Jefferson County, Iowa, United States"
1291695,R,boundary,postal_code,"09111, Zentrum, Chemnitz, Lichtenau, Sachsen, Deutschland"
1291697,R,boundary,postal_code,"09131, Ebersdorf, Chemnitz, Lichtenau, Sachsen, Deutschland"
129473,R,boundary,administrative,"Pöchlarn, Bezirk Melk, Niederösterreich, 3380, Österreich"
129590,R,boundary,administrative,"Overland Park, Johnson County, Kansas, United States"
12982139,R,boundary,administrative,"Dakar, Région de Dakar, Sénégal"
13015689,R,boundary,administrative,"Ubungo Municipal, Dar es-Salaam, Coastal Zone, Tanzania"
1302386,R,boundary,administrative,"Neuruppin, Küdow-Lüchfeld, Ostprignitz-Ruppin, Brandenburg, Deutschland"
13048688,R,boundary,administrative,"Rīga, Latvija"
130848,R,boundary,administrative,"Brandenburg, Meade County, Kentucky, United States"
1309672,R,boundary,administrative,"Wilthen, Bautzen - Budyšin, Sachsen, Deutschland"
1309674,R,boundary,administrative,"Bautzen, Bautzen - Budyšin, Sachsen, 02625, Deutschland"
1310085,R,boundary,administrative,"Fürstenberg/Havel, Oberhavel, Brandenburg, Deutschland"
1310102,R,boundary,administrative,"Oranienburg, Oberhavel, Brandenburg, 16515, Deutschland"
1311341,R,boundary,administrative,España
1314218,R,boundary,administrative,"Neupetershain, Altdöbern, Oberspreewald-Lausitz - Górne Błota-Łužyca, Brandenburg, 03103, Deutschland"
1318338,R,boundary,administrative,"Eberswalde, Barnim, Brandenburg, Deutschland"
13218356,R,building,retail,"23, улица Гагарина, Николо-Урюпино, городской округ Красногорск, Московская область, Центральный федеральный округ, 143421, Россия"
132348,R,boundary,administrative,"Poitiers, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86000, France"
132799,R,boundary,administrative,"Freeport, Cumberland County, Maine, 04032, United States"
13290062,R,boundary,administrative,"Kota Bandung, Jawa Barat, Jawa, Indonesia"
1332933,R,boundary,administrative,"Neuenhagen bei Berlin, Märkisch-Oderland, Brandenburg, 15366, Deutschland"
133345,R,boundary,administrative,"Baltimore, Maryland, United States"
1334123,R,boundary,administrative,"Ledegem, Roeselare, West-Vlaanderen, België / Belgique / Belgien"
133501,R,boundary,statistical,"Silver Spring, Montgomery County, Maryland, United States"
1335179,R,boundary,administrative,"Barranquilla, Atlántico, RAP Caribe, Colombia"
1336408,R,boundary,administrative,"Vechta, Landkreis Vechta, Niedersachsen, 49377, Deutschland"
133736,R,boundary,administrative,"Laurel, Prince George's County, Maryland, 20707, United States"
133765,R,boundary,statistical,"Owings, Calvert County, Maryland, United States"
1342105,R,boundary,administrative,"La Argentina, Occidente, Huila, RAP (Especial) Central, Colombia"
13422214,R,boundary,administrative,"Adama Special Zone, ኦሮሚያ ክልል Oromia أوروميا, 0408, ኢትዮጵያ إثيوبيا"
134351,R,boundary,administrative,"St. Pölten, Niederösterreich, Österreich"
134591,R,boundary,administrative,"Detroit, Wayne County, Michigan, United States"
134824,R,boundary,administrative,"Ludington, Mason County, Michigan, United States"
1350280,R,boundary,administrative,"Rheinhausen, Duisburg, Nordrhein-Westfalen, Deutschland"
13507428,R,boundary,administrative,"Tonj North, Warab واراب, South Sudan جنوب السودان"
135130,R,boundary,administrative,"Ann Arbor, Washtenaw County, Michigan, United States"
13546445,R,boundary,administrative,"Juba City, Juba, Central Equatoria الاستوائية المركزية, South Sudan جنوب السودان"
13645698,R,leisure,park,"Ringpark, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
136578,R,boundary,administrative,"Burnsville, Dakota County, Minnesota, United States"
136687,R,boundary,administrative,"Coon Rapids, Anoka County, Minnesota, United States"
136712,R,boundary,administrative,"Minneapolis, Hennepin County, Minnesota, United States"
13673255,R,amenity,monastery,"Kloster Oberzell, Hettstadter Steige, Zell am Main, Landkreis Würzburg, Bayern, 97299, Deutschland"
1369582,R,boundary,administrative,"Kėdainiai, Kėdainių miesto seniūnija, Kėdainių rajono savivaldybė, Kauno apskritis, Lietuva"
1370336,R,boundary,postal_code,"21244, Suerhop, Buchholz in der Nordheide, Harburg, Niedersachsen, Deutschland"
1372374,R,boundary,administrative,"Santander, RAP Gran Santander, Colombia"
1376330,R,boundary,administrative,"Ciudad de México, México"
1382494,R,boundary,administrative,"תל־אביב–יפו, נפת תל אביב, מחוז תל אביב, ישראל"
1390623,R,boundary,administrative,"Cathair na Gaillimhe, County Galway, Connacht, Éire / Ireland"
139087,R,boundary,administrative,"Minden, Kreis Minden-Lübbecke, Nordrhein-Westfalen, Deutschland"
1392804,R,boundary,administrative,"Wittingen, Gifhorn, Niedersachsen, Deutschland"
1394291,R,boundary,postal_code,"14612, Falkenhain, Falkensee, Havelland, Brandenburg, Deutschland"
1394770,R,boundary,postal_code,"14467, Berliner Vorstadt, Potsdam, Brandenburg, Deutschland"
1394773,R,boundary,postal_code,"14480, Stern, Potsdam, Brandenburg, Deutschland"
1395345,R,boundary,administrative,"Sankt Peter-Ording, Eiderstedt, Kreis Nordfriesland, Schleswig-Holstein, 25826, Deutschland"
1398884,R,boundary,administrative,"Holdorf, Landkreis Vechta, Niedersachsen, 49451, Deutschland"
1399067,R,boundary,administrative,"Bodensee, Samtgemeinde Gieboldehausen, Landkreis Göttingen, Niedersachsen, Deutschland"
1403916,R,boundary,administrative,"France métropolitaine, France"
1404604,R,boundary,postal_code,"13159, Blankenfelde, Pankow, Berlin, Deutschland"
14101768,R,boundary,disputed,"Kashmir - کشمیر, India"
1411101,R,boundary,administrative,"Rotterdam, Zuid-Holland, Nederland"
1411339,R,boundary,administrative,"Denver, Colorado, United States"
1413934,R,place,city,"Одеса, Одеська міська громада, Одеський район, Одеська область, Україна"
1418612,R,boundary,administrative,"America, Horst aan de Maas, Limburg, Nederland"
14186936,R,place,city,"Milton Keynes, City of Milton Keynes, England, United Kingdom"
1421436,R,boundary,administrative,"Clausthal-Zellerfeld, Landkreis Goslar, Niedersachsen, Deutschland"
1421451,R,boundary,administrative,"Bad Harzburg, Landkreis Goslar, Niedersachsen, 38667, Deutschland"
1421453,R,boundary,administrative,"Goslar, Landkreis Goslar, Niedersachsen, Deutschland"
142282,R,boundary,administrative,"Newcastle upon Tyne, Tyne and Wear, North East, England, United Kingdom"
142681,R,boundary,administrative,"Detmold, Kreis Lippe, Nordrhein-Westfalen, Deutschland"
1428091,R,boundary,administrative,"Albany County, New York, United States"
1428125,R,boundary,administrative,Canada
14286529,R,boundary,administrative,"Holzhausen, Fronhausen, Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
14286530,R,boundary,administrative,"Fronhausen, Landkreis Marburg-Biedenkopf, Hessen, 35112, Deutschland"
14289499,R,boundary,administrative,"Niederwalgern, Weimar (Lahn), Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
14289629,R,boundary,administrative,"Marbach, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35041, Deutschland"
14289632,R,boundary,administrative,"Elnhausen, Marburg, Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
14289808,R,boundary,administrative,"Wehrda, Marburg, Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
1432365,R,boundary,administrative,"Wolgast, Am Peenestrom, Vorpommern-Greifswald, Mecklenburg-Vorpommern, 17438, Deutschland"
1432629,R,boundary,administrative,"Kneitlingen, Samtgemeinde Elm-Asse, Landkreis Wolfenbüttel, Niedersachsen, Deutschland"
1433619,R,boundary,administrative,"Utrecht, Nederland"
1434957,R,boundary,administrative,"ولاية صفاقس, تونس"
1435828,R,boundary,administrative,"ولاية منوبة, تونس"
1435835,R,boundary,administrative,"ولاية تونس, تونس"
1441529,R,boundary,postal_code,"19370, Parchim, Ludwigslust-Parchim, Mecklenburg-Vorpommern, Deutschland"
144696,R,boundary,administrative,"Porta Westfalica, Kreis Minden-Lübbecke, Nordrhein-Westfalen, 32457, Deutschland"
14480894,R,place,city,"حیدرآباد, ضلع حیدرآباد, حیدر آباد ڈویژن, سندھ, پاکستان"
1451600,R,boundary,administrative,"Gallin, Zarrentin, Ludwigslust-Parchim, Mecklenburg-Vorpommern, Deutschland"
145269,R,boundary,administrative,"Hüllhorst, Kreis Minden-Lübbecke, Nordrhein-Westfalen, 32609, Deutschland"
1461200,R,boundary,administrative,"Bruchhausen-Vilsen, Samtgemeinde Bruchhausen-Vilsen, Landkreis Diepholz, Niedersachsen, 27305, Deutschland"
146656,R,boundary,administrative,"Manchester, Greater Manchester, England, United Kingdom"
146937,R,boundary,administrative,"Bolton, Greater Manchester, England, United Kingdom"
14723588,R,boundary,administrative,"Mbarara City, Western Region, Uganda"
1473938,R,boundary,administrative,"قطاع غزة, الأراضي الفلسطينية"
1473946,R,boundary,administrative,ישראל
1473947,R,boundary,administrative,مصر
147447,R,boundary,administrative,"Bünde, Kreis Herford, Nordrhein-Westfalen, 32257, Deutschland"
1477084,R,boundary,administrative,"Jeserig, Groß Kreutz (Havel), Potsdam-Mittelmark, Brandenburg, Deutschland"
148074,R,boundary,administrative,"Paderborn, Kreis Paderborn, Nordrhein-Westfalen, Deutschland"
148606,R,boundary,administrative,"Preston, Lancashire, England, United Kingdom"
148789,R,boundary,administrative,"Wermelskirchen, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 42929, Deutschland"
148838,R,boundary,administrative,United States
1503544,R,boundary,administrative,"Cavite, Calabarzon, Philippines"
1504427,R,boundary,administrative,"Batangas, Calabarzon, Philippines"
1504656,R,boundary,administrative,"Bulacan, Central Luzon, Philippines"
1504662,R,boundary,administrative,"Aurora, Central Luzon, Philippines"
1504722,R,boundary,administrative,"La Union, Ilocos Region, Philippines"
151164,R,boundary,statistical,"North East England, England, United Kingdom"
1513208,R,boundary,administrative,"Misamis Occidental, Northern Mindanao, Philippines"
152126,R,boundary,administrative,"London Borough of Bromley, Greater London, England, United Kingdom"
152281,R,boundary,administrative,"Beckum, Kreis Warendorf, Nordrhein-Westfalen, 59269, Deutschland"
1527084,R,boundary,administrative,"Belum, Samtgemeinde Land Hadeln, Landkreis Cuxhaven, Niedersachsen, Deutschland"
152790,R,boundary,administrative,"Itzehoe, Kreis Steinburg, Schleswig-Holstein, 25524, Deutschland"
153481,R,boundary,administrative,"Soest, Kreis Soest, Nordrhein-Westfalen, 59494, Deutschland"
153547,R,boundary,administrative,"Río Negro, Argentina"
153556,R,boundary,administrative,"Jujuy, Argentina"
1543125,R,boundary,administrative,"東京都, 日本"
1544955,R,boundary,administrative,"Palo Alto, Santa Clara County, California, United States"
1544957,R,boundary,administrative,"Menlo Park, San Mateo County, California, 94025, United States"
1546085,R,boundary,census,"Stanford, Palo Alto, Santa Clara County, California, 94305, United States"
155707,R,boundary,administrative,"Rheine, Kreis Steinfurt, Nordrhein-Westfalen, Deutschland"
155713,R,boundary,administrative,"Saerbeck, Kreis Steinfurt, Nordrhein-Westfalen, 48369, Deutschland"
1565793,R,boundary,administrative,"Kleinseelheim, Kirchhain, Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
157062,R,boundary,administrative,"Alger, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
157741,R,boundary,administrative,"Senden, Kreis Coesfeld, Nordrhein-Westfalen, 48308, Deutschland"
157769,R,boundary,administrative,"Coesfeld, Kreis Coesfeld, Nordrhein-Westfalen, 48653, Deutschland"
1578579,R,boundary,administrative,"Calamba, Laguna, Calabarzon, Philippines"
158357,R,boundary,administrative,"Karlsbad, Landkreis Karlsruhe, Baden-Württemberg, 76307, Deutschland"
158556,R,boundary,administrative,"Roth, Landkreis Roth, Bayern, 91154, Deutschland"
158565,R,boundary,administrative,"Thalmässing, Landkreis Roth, Bayern, 91177, Deutschland"
1600782,R,boundary,administrative,"Kibondo, Kigoma, Western Zone, 47401, Tanzania"
1600788,R,boundary,administrative,"Kilombero, Morogoro, Coastal Zone, Tanzania"
1600804,R,boundary,administrative,"Morogoro, Coastal Zone, Tanzania"
1600813,R,boundary,administrative,"Tanga, Northern Zone, Tanzania"
1600824,R,boundary,administrative,"Pwani, Coastal Zone, Tanzania"
1600842,R,boundary,administrative,"Kigoma, Western Zone, Tanzania"
1609567,R,boundary,administrative,"Metropolregion Rhein-Neckar, Baden-Württemberg, Deutschland"
161033,R,boundary,administrative,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ
16132,R,boundary,administrative,"Colombo, Colombo District, Western Province, Sri Lanka"
161503,R,boundary,administrative,"Meerbusch, Rhein-Kreis Neuss, Nordrhein-Westfalen, Deutschland"
1615621,R,boundary,administrative,"Bali, Nusa Tenggara, Indonesia"
161644,R,boundary,administrative,"Kansas, United States"
161646,R,boundary,administrative,"Arkansas, United States"
161796,R,boundary,administrative,"Mering, Landkreis Aichach-Friedberg, Bayern, 86415, Deutschland"
161816,R,boundary,administrative,"Indiana, United States"
161950,R,boundary,administrative,"Alabama, United States"
161957,R,boundary,administrative,"Georgia, United States"
161961,R,boundary,administrative,"Colorado, United States"
162018,R,boundary,administrative,"Arizona, United States"
162050,R,boundary,administrative,"Florida, United States"
162069,R,boundary,administrative,"District of Columbia, United States"
162112,R,boundary,administrative,"Maryland, United States"
162115,R,boundary,administrative,"Montana, United States"
162116,R,boundary,administrative,"Idaho, United States"
162373,R,boundary,administrative,"Solihull, West Midlands, England, United Kingdom"
162378,R,boundary,administrative,"Birmingham, West Midlands, England, United Kingdom"
16239,R,boundary,administrative,Österreich
162826,R,boundary,administrative,"Witten, Ennepe-Ruhr-Kreis, Nordrhein-Westfalen, Deutschland"
162909,R,boundary,administrative,"Geldrop, Geldrop-Mierlo, Noord-Brabant, Nederland"
163052,R,boundary,administrative,"Ochsenfurt, Landkreis Würzburg, Bayern, 97199, Deutschland"
163109,R,boundary,administrative,"Lauf an der Pegnitz, Landkreis Nürnberger Land, Bayern, 91207, Deutschland"
163307,R,boundary,administrative,"Neuss, Rhein-Kreis Neuss, Nordrhein-Westfalen, Deutschland"
1634158,R,boundary,administrative,"Montréal, Agglomération de Montréal, Montréal (région administrative), Québec, Canada"
16343,R,boundary,administrative,"Spandau, Berlin, Deutschland"
1634544,R,boundary,administrative,"Grayson County, Texas, United States"
163736,R,boundary,administrative,"Sommerhausen, Verwaltungsgemeinschaft Eibelstadt, Landkreis Würzburg, Bayern, 97286, Deutschland"
163738,R,boundary,administrative,"Gerbrunn, Landkreis Würzburg, Bayern, 97218, Deutschland"
163746,R,boundary,administrative,"Reichenberg, Landkreis Würzburg, Bayern, 97234, Deutschland"
164609,R,boundary,administrative,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, Chile"
165440,R,boundary,administrative,"Ilmenau, Ilm-Kreis, Thüringen, Deutschland"
165471,R,boundary,administrative,"Minnesota, United States"
165475,R,boundary,administrative,"California, United States"
165476,R,boundary,administrative,"Oregon, United States"
165479,R,boundary,administrative,"Washington, United States"
165637,R,boundary,administrative,"Backnang, Vereinbarte Verwaltungsgemeinschaft der Stadt Backnang, Rems-Murr-Kreis, Baden-Württemberg, 71522, Deutschland"
1656678,R,boundary,administrative,South Sudan جنوب السودان
165789,R,boundary,administrative,"Michigan, United States"
165794,R,boundary,administrative,"Connecticut, United States"
1658515,R,boundary,administrative,"Los Ángeles, Provincia de Bío-Bío, Región del Biobío, Chile"
166012,R,amenity,community_centre,"Kilianeum, 1, Ottostraße, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
1662877,R,boundary,administrative,"Poitiers, Vienne, Nouvelle-Aquitaine, France métropolitaine, France"
166850,R,boundary,administrative,"Les Herbiers, La Roche-sur-Yon, Vendée, Pays de la Loire, France métropolitaine, 85500, France"
